time,amplitude
1.144000000000000128e+00,9.716317329146737514e-01
1.145000000000000018e+00,9.685831611286311871e-01
1.146000000000000130e+00,9.653816388332736587e-01
1.147000000000000020e+00,9.620276715860859307e-01
1.148000000000000131e+00,9.585217890173756139e-01
1.149000000000000021e+00,9.548645447466428404e-01
1.150000000000000133e+00,9.510565162951531981e-01
1.151000000000000023e+00,9.470983049947441224e-01
1.152000000000000135e+00,9.429905358928639680e-01
1.153000000000000025e+00,9.387338576538745150e-01
1.153999999999999915e+00,9.343289424566126877e-01
1.155000000000000027e+00,9.297764858882517913e-01
1.155999999999999917e+00,9.250772068344587096e-01
1.157000000000000028e+00,9.202318473658706033e-01
1.157999999999999918e+00,9.152411726209181975e-01
1.159000000000000030e+00,9.101059706849958797e-01
1.159999999999999920e+00,9.048270524660200209e-01
1.161000000000000032e+00,8.994052515663711889e-01
1.161999999999999922e+00,8.938414241512642189e-01
1.163000000000000034e+00,8.881364488135445878e-01
1.163999999999999924e+00,8.822912264349537237e-01
1.165000000000000036e+00,8.763066800438634729e-01
1.165999999999999925e+00,8.701837546695260217e-01
1.167000000000000037e+00,8.639234171928351635e-01
1.167999999999999927e+00,8.575266561936534249e-01
1.169000000000000039e+00,8.509944817946915041e-01
1.169999999999999929e+00,8.443279255020161855e-01
1.171000000000000041e+00,8.375280400421413196e-01
1.171999999999999931e+00,8.305958991958136695e-01
1.173000000000000043e+00,8.235325976284278982e-01
1.173999999999999932e+00,8.163392507171848278e-01
1.175000000000000044e+00,8.090169943749477843e-01
1.175999999999999934e+00,8.015669848708774081e-01
1.177000000000000046e+00,7.939903986478356046e-01
1.177999999999999936e+00,7.862884321366195861e-01
1.179000000000000048e+00,7.784623015670235624e-01
1.179999999999999938e+00,7.705132427757898084e-01
1.181000000000000050e+00,7.624425110114477766e-01
1.181999999999999940e+00,7.542513807361043154e-01
1.183000000000000052e+00,7.459411454241819950e-01
1.183999999999999941e+00,7.375131173581742638e-01
1.185000000000000053e+00,7.289686274214112194e-01
1.185999999999999943e+00,7.203090248879083779e-01
1.187000000000000055e+00,7.115356772092849003e-01
1.187999999999999945e+00,7.026499697988505266e-01
1.189000000000000057e+00,6.936533058128042661e-01
1.189999999999999947e+00,6.845471059286898363e-01
1.191000000000000059e+00,6.753328081210249190e-01
1.191999999999999948e+00,6.660118674342526690e-01
1.193000000000000060e+00,6.565857557529567456e-01
1.193999999999999950e+00,6.470559615694452260e-01
1.195000000000000062e+00,6.374239897486898565e-01
1.195999999999999952e+00,6.276913612907012441e-01
1.197000000000000064e+00,6.178596130903343253e-01
1.197999999999999954e+00,6.079302976946060477e-01
1.199000000000000066e+00,5.979049830575187130e-01
1.199999999999999956e+00,5.877852522924735812e-01
1.201000000000000068e+00,5.775727034222672973e-01
1.201999999999999957e+00,5.672689491267568496e-01
1.203000000000000069e+00,5.568756164881875081e-01
1.203999999999999959e+00,5.463943467342706750e-01
1.205000000000000071e+00,5.358267949789958795e-01
1.205999999999999961e+00,5.251746299612971569e-01
1.207000000000000073e+00,5.144395337815055314e-01
1.207999999999999963e+00,5.036232016357621299e-01
1.209000000000000075e+00,4.927273415482920083e-01
1.209999999999999964e+00,4.817536741017164337e-01
1.211000000000000076e+00,4.707039321653328501e-01
1.211999999999999966e+00,4.595798606214888116e-01
1.213000000000000078e+00,4.483832160900323438e-01
1.213999999999999968e+00,4.371157666509337125e-01
1.215000000000000080e+00,4.257792915650725485e-01
1.215999999999999970e+00,4.143755809932847534e-01
1.217000000000000082e+00,4.029064357136623586e-01
1.217999999999999972e+00,3.913736668372028160e-01
1.219000000000000083e+00,3.797790955218006137e-01
1.219999999999999973e+00,3.681245526846781968e-01
1.221000000000000085e+00,3.564118787132500299e-01
1.221999999999999975e+00,3.446429231745171129e-01
1.223000000000000087e+00,3.328195445229857330e-01
1.223999999999999977e+00,3.209436098072109833e-01
1.225000000000000089e+00,3.090169943749462855e-01
1.225999999999999979e+00,2.970415815770362511e-01
1.227000000000000091e+00,2.850192624699747768e-01
1.227999999999999980e+00,2.729519355173263828e-01
1.229000000000000092e+00,2.608415062898971071e-01
1.229999999999999982e+00,2.486898871648557108e-01
1.231000000000000094e+00,2.364989970237246497e-01
1.231999999999999984e+00,2.242707609493819199e-01
1.233000000000000096e+00,2.120071099220544042e-01
1.233999999999999986e+00,1.997099805144075535e-01
1.235000000000000098e+00,1.873813145857241846e-01
1.235999999999999988e+00,1.750230589752763688e-01
1.237000000000000099e+00,1.626371651948829433e-01
1.237999999999999989e+00,1.502255891207571747e-01
1.239000000000000101e+00,1.377902906846371900e-01
1.239999999999999991e+00,1.253332335643041473e-01
1.241000000000000103e+00,1.128563848734805974e-01
1.241999999999999993e+00,1.003617148512163382e-01
1.243000000000000105e+00,8.785119655074187517e-02
1.243999999999999995e+00,7.532680552793397100e-02
1.245000000000000107e+00,6.279051952931186120e-02
1.245999999999999996e+00,5.024431817977059039e-02
1.247000000000000108e+00,3.769018266993458266e-02
1.247999999999999998e+00,2.513009544333830170e-02
1.249000000000000110e+00,1.256603988335243741e-02
1.250000000000000000e+00,6.123233995736766282e-16
1.251000000000000112e+00,-1.256603988335298905e-02
1.252000000000000002e+00,-2.513009544333708045e-02
1.253000000000000114e+00,-3.769018266993513083e-02
1.254000000000000004e+00,-5.024431817976936915e-02
1.255000000000000115e+00,-6.279051952931417879e-02
1.256000000000000005e+00,-7.532680552793274975e-02
1.257000000000000117e+00,-8.785119655074419276e-02
1.258000000000000007e+00,-1.003617148512151308e-01
1.259000000000000119e+00,-1.128563848734829150e-01
1.260000000000000009e+00,-1.253332335643029261e-01
1.261000000000000121e+00,-1.377902906846394937e-01
1.262000000000000011e+00,-1.502255891207559535e-01
1.263000000000000123e+00,-1.626371651948852470e-01
1.264000000000000012e+00,-1.750230589752751476e-01
1.265000000000000124e+00,-1.873813145857247120e-01
1.266000000000000014e+00,-1.997099805144063323e-01
1.267000000000000126e+00,-2.120071099220549316e-01
1.268000000000000016e+00,-2.242707609493807264e-01
1.269000000000000128e+00,-2.364989970237251771e-01
1.270000000000000018e+00,-2.486898871648545173e-01
1.271000000000000130e+00,-2.608415062898976067e-01
1.272000000000000020e+00,-2.729519355173251616e-01
1.273000000000000131e+00,-2.850192624699770527e-01
1.274000000000000021e+00,-2.970415815770333645e-01
1.275000000000000133e+00,-3.090169943749485060e-01
1.276000000000000023e+00,-3.209436098072098176e-01
1.277000000000000135e+00,-3.328195445229862326e-01
1.278000000000000025e+00,-3.446429231745159472e-01
1.279000000000000137e+00,-3.564118787132521948e-01
1.280000000000000027e+00,-3.681245526846786964e-01
1.280999999999999917e+00,-3.797790955218011133e-01
1.282000000000000028e+00,-3.913736668372017058e-01
1.282999999999999918e+00,-4.029064357136612484e-01
1.284000000000000030e+00,-4.143755809932852530e-01
1.284999999999999920e+00,-4.257792915650698284e-01
1.286000000000000032e+00,-4.371157666509326023e-01
1.286999999999999922e+00,-4.483832160900312336e-01
1.288000000000000034e+00,-4.595798606214861470e-01
1.288999999999999924e+00,-4.707039321653301855e-01
1.290000000000000036e+00,-4.817536741017153235e-01
1.290999999999999925e+00,-4.927273415482909535e-01
1.292000000000000037e+00,-5.036232016357595764e-01
1.292999999999999927e+00,-5.144395337815045322e-01
1.294000000000000039e+00,-5.251746299612961577e-01
1.294999999999999929e+00,-5.358267949789964346e-01
1.296000000000000041e+00,-5.463943467342682325e-01
1.296999999999999931e+00,-5.568756164881865089e-01
1.298000000000000043e+00,-5.672689491267572937e-01
1.298999999999999932e+00,-5.775727034222677414e-01
1.300000000000000044e+00,-5.877852522924725820e-01
1.300999999999999934e+00,-5.979049830575177138e-01
1.302000000000000046e+00,-6.079302976946064918e-01
1.302999999999999936e+00,-6.178596130903319938e-01
1.304000000000000048e+00,-6.276913612907003559e-01
1.304999999999999938e+00,-6.374239897486889683e-01
1.306000000000000050e+00,-6.470559615694430056e-01
1.306999999999999940e+00,-6.565857557529545252e-01
1.308000000000000052e+00,-6.660118674342517808e-01
1.308999999999999941e+00,-6.753328081210240308e-01
1.310000000000000053e+00,-6.845471059286877269e-01
1.310999999999999943e+00,-6.936533058128033780e-01
1.312000000000000055e+00,-7.026499697988496385e-01
1.312999999999999945e+00,-7.115356772092852333e-01
1.314000000000000057e+00,-7.203090248879062685e-01
1.314999999999999947e+00,-7.289686274214103312e-01
1.316000000000000059e+00,-7.375131173581745969e-01
1.316999999999999948e+00,-7.459411454241823280e-01
1.318000000000000060e+00,-7.542513807361034273e-01
1.318999999999999950e+00,-7.624425110114469994e-01
1.320000000000000062e+00,-7.705132427757901414e-01
1.320999999999999952e+00,-7.784623015670216750e-01
1.322000000000000064e+00,-7.862884321366188090e-01
1.322999999999999954e+00,-7.939903986478348275e-01
1.324000000000000066e+00,-8.015669848708777412e-01
1.324999999999999956e+00,-8.090169943749460080e-01
1.326000000000000068e+00,-8.163392507171841617e-01
1.326999999999999957e+00,-8.235325976284272320e-01
1.328000000000000069e+00,-8.305958991958120041e-01
1.328999999999999959e+00,-8.375280400421406535e-01
1.330000000000000071e+00,-8.443279255020155194e-01
1.330999999999999961e+00,-8.509944817946918372e-01
1.332000000000000073e+00,-8.575266561936518706e-01
1.332999999999999963e+00,-8.639234171928344974e-01
1.334000000000000075e+00,-8.701837546695262438e-01
1.334999999999999964e+00,-8.763066800438638060e-01
1.336000000000000076e+00,-8.822912264349530576e-01
1.336999999999999966e+00,-8.881364488135440327e-01
1.338000000000000078e+00,-8.938414241512645519e-01
1.338999999999999968e+00,-8.994052515663698566e-01
1.340000000000000080e+00,-9.048270524660195768e-01
1.340999999999999970e+00,-9.101059706849953246e-01
1.342000000000000082e+00,-9.152411726209184195e-01
1.342999999999999972e+00,-9.202318473658694931e-01
1.344000000000000083e+00,-9.250772068344582655e-01
1.344999999999999973e+00,-9.297764858882513472e-01
1.346000000000000085e+00,-9.343289424566116885e-01
1.346999999999999975e+00,-9.387338576538734047e-01
1.348000000000000087e+00,-9.429905358928647452e-01
1.348999999999999977e+00,-9.470983049947443444e-01
1.350000000000000089e+00,-9.510565162951534202e-01
1.350999999999999979e+00,-9.548645447466425074e-01
1.352000000000000091e+00,-9.585217890173762800e-01
1.352999999999999980e+00,-9.620276715860860417e-01
1.354000000000000092e+00,-9.653816388332737697e-01
1.354999999999999982e+00,-9.685831611286308540e-01
1.356000000000000094e+00,-9.716317329146743065e-01
1.356999999999999984e+00,-9.745268727865765701e-01
1.358000000000000096e+00,-9.772681235681934808e-01
1.358999999999999986e+00,-9.798550523842467497e-01
1.360000000000000098e+00,-9.822872507286890542e-01
1.360999999999999988e+00,-9.845643345292049986e-01
1.362000000000000099e+00,-9.866859442078681486e-01
1.362999999999999989e+00,-9.886517447379139512e-01
1.364000000000000101e+00,-9.904614256966510766e-01
1.364999999999999991e+00,-9.921147013144776539e-01
1.366000000000000103e+00,-9.936113105200085061e-01
1.366999999999999993e+00,-9.949510169813001736e-01
1.368000000000000105e+00,-9.961336091431723938e-01
1.368999999999999995e+00,-9.971589002606138230e-01
1.370000000000000107e+00,-9.980267284282716700e-01
1.370999999999999996e+00,-9.987369566060175785e-01
1.372000000000000108e+00,-9.992894726405892047e-01
1.372999999999999998e+00,-9.996841892832999399e-01
1.374000000000000110e+00,-9.999210442038161117e-01
1.375000000000000000e+00,-1.000000000000000000e+00
1.376000000000000112e+00,-9.999210442038161117e-01
1.377000000000000002e+00,-9.996841892832999399e-01
1.378000000000000114e+00,-9.992894726405892047e-01
1.379000000000000004e+00,-9.987369566060175785e-01
1.380000000000000115e+00,-9.980267284282715590e-01
1.381000000000000005e+00,-9.971589002606139340e-01
1.382000000000000117e+00,-9.961336091431725048e-01
1.383000000000000007e+00,-9.949510169813002847e-01
1.384000000000000119e+00,-9.936113105200082840e-01
1.385000000000000009e+00,-9.921147013144777649e-01
1.386000000000000121e+00,-9.904614256966512986e-01
1.387000000000000011e+00,-9.886517447379141732e-01
1.388000000000000123e+00,-9.866859442078678155e-01
1.389000000000000012e+00,-9.845643345292052206e-01
1.390000000000000124e+00,-9.822872507286887211e-01
1.391000000000000014e+00,-9.798550523842469717e-01
1.392000000000000126e+00,-9.772681235681930367e-01
1.393000000000000016e+00,-9.745268727865769032e-01
1.394000000000000128e+00,-9.716317329146738624e-01
1.395000000000000018e+00,-9.685831611286311871e-01
1.396000000000000130e+00,-9.653816388332732146e-01
1.397000000000000020e+00,-9.620276715860863748e-01
1.398000000000000131e+00,-9.585217890173756139e-01
1.399000000000000021e+00,-9.548645447466429514e-01
1.400000000000000133e+00,-9.510565162951537532e-01
1.401000000000000023e+00,-9.470983049947447885e-01
1.402000000000000135e+00,-9.429905358928640791e-01
1.403000000000000025e+00,-9.387338576538739598e-01
1.404000000000000137e+00,-9.343289424566121326e-01
1.405000000000000027e+00,-9.297764858882517913e-01
1.406000000000000139e+00,-9.250772068344573773e-01
1.407000000000000028e+00,-9.202318473658699371e-01
1.407999999999999918e+00,-9.152411726209189746e-01
1.409000000000000030e+00,-9.101059706849959907e-01
1.409999999999999920e+00,-9.048270524660201319e-01
1.411000000000000032e+00,-8.994052515663704117e-01
1.411999999999999922e+00,-8.938414241512651071e-01
1.413000000000000034e+00,-8.881364488135445878e-01
1.413999999999999924e+00,-8.822912264349537237e-01
1.415000000000000036e+00,-8.763066800438644721e-01
1.415999999999999925e+00,-8.701837546695269099e-01
1.417000000000000037e+00,-8.639234171928351635e-01
1.417999999999999927e+00,-8.575266561936525367e-01
1.419000000000000039e+00,-8.509944817946925033e-01
1.419999999999999929e+00,-8.443279255020161855e-01
1.421000000000000041e+00,-8.375280400421413196e-01
1.421999999999999931e+00,-8.305958991958126703e-01
1.423000000000000043e+00,-8.235325976284278982e-01
1.423999999999999932e+00,-8.163392507171849388e-01
1.425000000000000044e+00,-8.090169943749467851e-01
1.425999999999999934e+00,-8.015669848708785183e-01
1.427000000000000046e+00,-7.939903986478356046e-01
1.427999999999999936e+00,-7.862884321366196971e-01
1.429000000000000048e+00,-7.784623015670224522e-01
1.429999999999999938e+00,-7.705132427757910296e-01
1.431000000000000050e+00,-7.624425110114478876e-01
1.431999999999999940e+00,-7.542513807361043154e-01
1.433000000000000052e+00,-7.459411454241832162e-01
1.433999999999999941e+00,-7.375131173581754851e-01
1.435000000000000053e+00,-7.289686274214113304e-01
1.435999999999999943e+00,-7.203090248879071567e-01
1.437000000000000055e+00,-7.115356772092862325e-01
1.437999999999999945e+00,-7.026499697988506377e-01
1.439000000000000057e+00,-6.936533058128043772e-01
1.439999999999999947e+00,-6.845471059286886151e-01
1.441000000000000059e+00,-6.753328081210250300e-01
1.441999999999999948e+00,-6.660118674342527800e-01
1.443000000000000060e+00,-6.565857557529555244e-01
1.443999999999999950e+00,-6.470559615694440048e-01
1.445000000000000062e+00,-6.374239897486899675e-01
1.445999999999999952e+00,-6.276913612907013551e-01
1.447000000000000064e+00,-6.178596130903331041e-01
1.447999999999999954e+00,-6.079302976946074910e-01
1.449000000000000066e+00,-5.979049830575188240e-01
1.449999999999999956e+00,-5.877852522924736922e-01
1.451000000000000068e+00,-5.775727034222688516e-01
1.451999999999999957e+00,-5.672689491267584039e-01
1.453000000000000069e+00,-5.568756164881876192e-01
1.453999999999999959e+00,-5.463943467342693427e-01
1.455000000000000071e+00,-5.358267949789975448e-01
1.455999999999999961e+00,-5.251746299612972679e-01
1.457000000000000073e+00,-5.144395337815056424e-01
1.457999999999999963e+00,-5.036232016357606867e-01
1.459000000000000075e+00,-4.927273415482921193e-01
1.459999999999999964e+00,-4.817536741017165447e-01
1.461000000000000076e+00,-4.707039321653313513e-01
1.461999999999999966e+00,-4.595798606214873683e-01
1.463000000000000078e+00,-4.483832160900324548e-01
1.463999999999999968e+00,-4.371157666509338235e-01
1.465000000000000080e+00,-4.257792915650710497e-01
1.465999999999999970e+00,-4.143755809932864742e-01
1.467000000000000082e+00,-4.029064357136624697e-01
1.467999999999999972e+00,-3.913736668372029270e-01
1.469000000000000083e+00,-3.797790955218023901e-01
1.469999999999999973e+00,-3.681245526846799732e-01
1.471000000000000085e+00,-3.564118787132501409e-01
1.471999999999999975e+00,-3.446429231745172239e-01
1.473000000000000087e+00,-3.328195445229875093e-01
1.473999999999999977e+00,-3.209436098072110943e-01
1.475000000000000089e+00,-3.090169943749463966e-01
1.475999999999999979e+00,-2.970415815770346413e-01
1.477000000000000091e+00,-2.850192624699766086e-01
1.477999999999999980e+00,-2.729519355173264938e-01
1.479000000000000092e+00,-2.608415062898954973e-01
1.479999999999999982e+00,-2.486898871648541010e-01
1.481000000000000094e+00,-2.364989970237247607e-01
1.481999999999999984e+00,-2.242707609493820309e-01
1.483000000000000096e+00,-2.120071099220527944e-01
1.483999999999999986e+00,-1.997099805144094131e-01
1.485000000000000098e+00,-1.873813145857242957e-01
1.485999999999999988e+00,-1.750230589752764798e-01
1.487000000000000099e+00,-1.626371651948848029e-01
1.487999999999999989e+00,-1.502255891207590344e-01
1.489000000000000101e+00,-1.377902906846373010e-01
1.489999999999999991e+00,-1.253332335643042583e-01
1.491000000000000103e+00,-1.128563848734824848e-01
1.491999999999999993e+00,-1.003617148512164631e-01
1.493000000000000105e+00,-8.785119655074200007e-02
1.493999999999999995e+00,-7.532680552793231954e-02
1.495000000000000107e+00,-6.279051952931374858e-02
1.495999999999999996e+00,-5.024431817977071529e-02
1.497000000000000108e+00,-3.769018266993293120e-02
1.497999999999999998e+00,-2.513009544333665024e-02
1.499000000000000110e+00,-1.256603988335256057e-02
1.500000000000000000e+00,-7.347880794884118750e-16
1.501000000000000112e+00,1.256603988335464397e-02
1.502000000000000002e+00,2.513009544333517920e-02
1.503000000000000114e+00,3.769018266993501287e-02
1.504000000000000004e+00,5.024431817976924425e-02
1.505000000000000115e+00,6.279051952931583025e-02
1.506000000000000005e+00,7.532680552793084849e-02
1.507000000000000117e+00,8.785119655074406786e-02
1.508000000000000007e+00,1.003617148512150059e-01
1.509000000000000119e+00,1.128563848734810277e-01
1.510000000000000009e+00,1.253332335643028150e-01
1.511000000000000121e+00,1.377902906846393827e-01
1.512000000000000011e+00,1.502255891207575911e-01
1.513000000000000123e+00,1.626371651948833597e-01
1.514000000000000012e+00,1.750230589752750365e-01
1.515000000000000124e+00,1.873813145857263496e-01
1.516000000000000014e+00,1.997099805144079698e-01
1.517000000000000126e+00,2.120071099220548205e-01
1.518000000000000016e+00,2.242707609493805876e-01
1.519000000000000128e+00,2.364989970237267869e-01
1.520000000000000018e+00,2.486898871648526854e-01
1.521000000000000130e+00,2.608415062898974957e-01
1.522000000000000020e+00,2.729519355173250506e-01
1.523000000000000131e+00,2.850192624699786070e-01
1.524000000000000021e+00,2.970415815770332535e-01
1.525000000000000133e+00,3.090169943749483950e-01
1.526000000000000023e+00,3.209436098072097066e-01
1.527000000000000135e+00,3.328195445229861216e-01
1.528000000000000025e+00,3.446429231745158361e-01
1.529000000000000137e+00,3.564118787132520838e-01
1.530000000000000027e+00,3.681245526846785854e-01
1.531000000000000139e+00,3.797790955218010023e-01
1.532000000000000028e+00,3.913736668372015948e-01
1.533000000000000140e+00,4.029064357136643570e-01
1.534000000000000030e+00,4.143755809932851419e-01
1.535000000000000142e+00,4.257792915650729371e-01
1.536000000000000032e+00,4.371157666509324913e-01
1.536999999999999922e+00,4.483832160900311226e-01
1.538000000000000034e+00,4.595798606214860360e-01
1.538999999999999924e+00,4.707039321653300745e-01
1.540000000000000036e+00,4.817536741017152124e-01
1.540999999999999925e+00,4.927273415482908425e-01
1.542000000000000037e+00,5.036232016357594654e-01
1.542999999999999927e+00,5.144395337815044211e-01
1.544000000000000039e+00,5.251746299612960467e-01
1.544999999999999929e+00,5.358267949789963236e-01
1.546000000000000041e+00,5.463943467342681215e-01
1.546999999999999931e+00,5.568756164881863979e-01
1.548000000000000043e+00,5.672689491267571826e-01
1.548999999999999932e+00,5.775727034222676304e-01
1.550000000000000044e+00,5.877852522924724710e-01
1.550999999999999934e+00,5.979049830575176028e-01
1.552000000000000046e+00,6.079302976946063808e-01
1.552999999999999936e+00,6.178596130903318828e-01
1.554000000000000048e+00,6.276913612907002449e-01
1.554999999999999938e+00,6.374239897486888573e-01
1.556000000000000050e+00,6.470559615694428945e-01
1.556999999999999940e+00,6.565857557529544142e-01
1.558000000000000052e+00,6.660118674342516698e-01
1.558999999999999941e+00,6.753328081210239198e-01
1.560000000000000053e+00,6.845471059286876159e-01
1.560999999999999943e+00,6.936533058128033780e-01
1.562000000000000055e+00,7.026499697988495274e-01
1.562999999999999945e+00,7.115356772092851223e-01
1.564000000000000057e+00,7.203090248879061575e-01
1.564999999999999947e+00,7.289686274214102202e-01
1.566000000000000059e+00,7.375131173581744859e-01
1.566999999999999948e+00,7.459411454241822170e-01
1.568000000000000060e+00,7.542513807361034273e-01
1.568999999999999950e+00,7.624425110114469994e-01
1.570000000000000062e+00,7.705132427757901414e-01
1.570999999999999952e+00,7.784623015670215640e-01
1.572000000000000064e+00,7.862884321366188090e-01
1.572999999999999954e+00,7.939903986478347164e-01
1.574000000000000066e+00,8.015669848708776302e-01
1.574999999999999956e+00,8.090169943749458970e-01
1.576000000000000068e+00,8.163392507171840506e-01
1.576999999999999957e+00,8.235325976284271210e-01
1.578000000000000069e+00,8.305958991958118931e-01
1.578999999999999959e+00,8.375280400421405425e-01
1.580000000000000071e+00,8.443279255020154084e-01
1.580999999999999961e+00,8.509944817946918372e-01
1.582000000000000073e+00,8.575266561936517595e-01
1.582999999999999963e+00,8.639234171928344974e-01
1.584000000000000075e+00,8.701837546695262438e-01
1.584999999999999964e+00,8.763066800438636950e-01
1.586000000000000076e+00,8.822912264349530576e-01
1.586999999999999966e+00,8.881364488135439217e-01
1.588000000000000078e+00,8.938414241512644409e-01
1.588999999999999968e+00,8.994052515663697456e-01
1.590000000000000080e+00,9.048270524660194658e-01
1.590999999999999970e+00,9.101059706849953246e-01
1.592000000000000082e+00,9.152411726209183085e-01
1.592999999999999972e+00,9.202318473658693820e-01
1.594000000000000083e+00,9.250772068344581545e-01
1.594999999999999973e+00,9.297764858882512362e-01
1.596000000000000085e+00,9.343289424566115775e-01
1.596999999999999975e+00,9.387338576538734047e-01
1.598000000000000087e+00,9.429905358928647452e-01
1.598999999999999977e+00,9.470983049947442334e-01
1.600000000000000089e+00,9.510565162951533091e-01
1.600999999999999979e+00,9.548645447466425074e-01
1.602000000000000091e+00,9.585217890173762800e-01
1.602999999999999980e+00,9.620276715860860417e-01
1.604000000000000092e+00,9.653816388332737697e-01
1.604999999999999982e+00,9.685831611286308540e-01
1.606000000000000094e+00,9.716317329146743065e-01
1.606999999999999984e+00,9.745268727865765701e-01
1.608000000000000096e+00,9.772681235681934808e-01
1.608999999999999986e+00,9.798550523842467497e-01
1.610000000000000098e+00,9.822872507286890542e-01
1.610999999999999988e+00,9.845643345292049986e-01
1.612000000000000099e+00,9.866859442078681486e-01
1.612999999999999989e+00,9.886517447379139512e-01
1.614000000000000101e+00,9.904614256966510766e-01
1.614999999999999991e+00,9.921147013144775428e-01
1.616000000000000103e+00,9.936113105200085061e-01
1.616999999999999993e+00,9.949510169813001736e-01
1.618000000000000105e+00,9.961336091431723938e-01
1.618999999999999995e+00,9.971589002606138230e-01
1.620000000000000107e+00,9.980267284282716700e-01
1.620999999999999996e+00,9.987369566060175785e-01
1.622000000000000108e+00,9.992894726405892047e-01
1.622999999999999998e+00,9.996841892832999399e-01
1.624000000000000110e+00,9.999210442038161117e-01
1.625000000000000000e+00,1.000000000000000000e+00
1.626000000000000112e+00,9.999210442038161117e-01
1.627000000000000002e+00,9.996841892833000509e-01
1.628000000000000114e+00,9.992894726405892047e-01
1.629000000000000004e+00,9.987369566060175785e-01
1.630000000000000115e+00,9.980267284282715590e-01
1.631000000000000005e+00,9.971589002606139340e-01
1.632000000000000117e+00,9.961336091431725048e-01
1.633000000000000007e+00,9.949510169813002847e-01
1.634000000000000119e+00,9.936113105200082840e-01
1.635000000000000009e+00,9.921147013144777649e-01
1.636000000000000121e+00,9.904614256966512986e-01
1.637000000000000011e+00,9.886517447379141732e-01
1.638000000000000123e+00,9.866859442078678155e-01
1.639000000000000012e+00,9.845643345292052206e-01
1.640000000000000124e+00,9.822872507286887211e-01
1.641000000000000014e+00,9.798550523842470827e-01
1.642000000000000126e+00,9.772681235681930367e-01
1.643000000000000016e+00,9.745268727865769032e-01
1.644000000000000128e+00,9.716317329146738624e-01
1.645000000000000018e+00,9.685831611286311871e-01
1.646000000000000130e+00,9.653816388332733256e-01
1.647000000000000020e+00,9.620276715860864858e-01
1.648000000000000131e+00,9.585217890173757249e-01
1.649000000000000021e+00,9.548645447466429514e-01
1.650000000000000133e+00,9.510565162951538642e-01
1.651000000000000023e+00,9.470983049947447885e-01
1.652000000000000135e+00,9.429905358928640791e-01
1.653000000000000025e+00,9.387338576538739598e-01
1.654000000000000137e+00,9.343289424566121326e-01
1.655000000000000027e+00,9.297764858882517913e-01
1.656000000000000139e+00,9.250772068344574883e-01
1.657000000000000028e+00,9.202318473658700482e-01
1.658000000000000140e+00,9.152411726209175313e-01
1.659000000000000030e+00,9.101059706849959907e-01
1.660000000000000142e+00,9.048270524660186886e-01
1.661000000000000032e+00,8.994052515663705227e-01
1.662000000000000144e+00,8.938414241512635527e-01
1.663000000000000034e+00,8.881364488135446988e-01
1.664000000000000146e+00,8.822912264349521694e-01
1.665000000000000036e+00,8.763066800438644721e-01
1.665999999999999925e+00,8.701837546695270209e-01
1.667000000000000037e+00,8.639234171928352746e-01
1.667999999999999927e+00,8.575266561936526477e-01
1.669000000000000039e+00,8.509944817946926143e-01
1.669999999999999929e+00,8.443279255020162966e-01
1.671000000000000041e+00,8.375280400421414306e-01
1.671999999999999931e+00,8.305958991958127813e-01
1.673000000000000043e+00,8.235325976284280092e-01
1.673999999999999932e+00,8.163392507171850498e-01
1.675000000000000044e+00,8.090169943749468962e-01
1.675999999999999934e+00,8.015669848708786294e-01
1.677000000000000046e+00,7.939903986478357156e-01
1.677999999999999936e+00,7.862884321366198082e-01
1.679000000000000048e+00,7.784623015670225632e-01
1.679999999999999938e+00,7.705132427757911406e-01
1.681000000000000050e+00,7.624425110114479986e-01
1.681999999999999940e+00,7.542513807361044265e-01
1.683000000000000052e+00,7.459411454241833273e-01
1.683999999999999941e+00,7.375131173581755961e-01
1.685000000000000053e+00,7.289686274214113304e-01
1.685999999999999943e+00,7.203090248879072677e-01
1.687000000000000055e+00,7.115356772092862325e-01
1.687999999999999945e+00,7.026499697988507487e-01
1.689000000000000057e+00,6.936533058128044882e-01
1.689999999999999947e+00,6.845471059286887261e-01
1.691000000000000059e+00,6.753328081210251410e-01
1.691999999999999948e+00,6.660118674342528911e-01
1.693000000000000060e+00,6.565857557529556354e-01
1.693999999999999950e+00,6.470559615694441158e-01
1.695000000000000062e+00,6.374239897486900785e-01
1.695999999999999952e+00,6.276913612907014661e-01
1.697000000000000064e+00,6.178596130903331041e-01
1.697999999999999954e+00,6.079302976946076020e-01
1.699000000000000066e+00,5.979049830575189350e-01
1.699999999999999956e+00,5.877852522924738032e-01
1.701000000000000068e+00,5.775727034222689626e-01
1.701999999999999957e+00,5.672689491267585149e-01
1.703000000000000069e+00,5.568756164881877302e-01
1.703999999999999959e+00,5.463943467342694538e-01
1.705000000000000071e+00,5.358267949789976559e-01
1.705999999999999961e+00,5.251746299612973790e-01
1.707000000000000073e+00,5.144395337815057534e-01
1.707999999999999963e+00,5.036232016357607977e-01
1.709000000000000075e+00,4.927273415482922303e-01
1.709999999999999964e+00,4.817536741017166557e-01
1.711000000000000076e+00,4.707039321653314623e-01
1.711999999999999966e+00,4.595798606214874793e-01
1.713000000000000078e+00,4.483832160900325658e-01
1.713999999999999968e+00,4.371157666509339346e-01
1.715000000000000080e+00,4.257792915650711607e-01
